"particle_id","sample_id","max_cor_val","bad_spectra","material_class","area_um2","perimeter_um","max_length_um","min_length_um","aspect_ratio","circularity","centroid_x","centroid_y","first_x","first_y","acc_analy_conf","max_cor_name","mean_snr","r","g","b","count","mean_length","size_class","client_id","sample_prop","Client_ID_MSSupdate","sample_type","material_simple","sample_or_blank","sample_location","sample_depth_general","date_raw","date","shape","length_um","width_um","polymer_density_group","density_g_cm3","density_source_note","buoyancy_freshwater","buoyancy_marine","r_med","height_um","V_um3","mass_ug","mass_ug_fixed_density_1.1"
140,"MBMS_20_07DEC23_Pst3DS_2of2_lft",0.627103395,TRUE,"cellulose derivatives (ether cellulose)",1875,100,75,25,3,0.424413182,6500,3525,6500,3500,"confident","b2648216b06c0445bf976b2f1cd0d205",0.00758342,127,127,129,1,50,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fiber",75,25,"cellulose derivatives",1.5,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,7.16186271093919,36815.5389092554,55223.3083638831,40497.0928001809
234,"MBMS_20_07DEC23_Pst3DS_2of2_lft",0.612158362,TRUE,"poly(acrylamide/amid)s",7500,256.0660172,115.1387819,65.13878189,1.767591879,0.695717241,5591.666667,4497.916667,5600,4450,"confident","42a55d344131d3bf09d57ac25d37585f",0.013668729,82,81,76,1,90.13878189,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",115.1387819,65.13878189,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,32.569390945,127899.699177444,145805.657062286,140689.669095189
354,"MBMS_20_07DEC23_Pst3DS_2of2_lft",0.642436702,TRUE,"poly(acrylamide/amid)s",64375,1175.849947,516.1720676,124.7161635,4.138774421,1.709136315,3748.543689,4868.68932,3700,4650,"confident","5869668afcebb07d065b03d7d7c3da29",0.014695505,119,120,104,1,320.4441156,"212-500 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fiber",516.1720676,124.7161635,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,35.7280016328818,6305650.06846834,7188441.07805391,6936215.07531518
36,"MBMS_20_07DEC23_Pst3DS_2of2_lft",0.601557264,TRUE,"polyhaloolefins (vinylhalides)",6250,272.3230557,150,41.66666667,3.6,0.944232494,7377.5,5657.5,7325,5625,"confident","00ad5fb85086c362d463c143fa6e1bd0",0.007762935,98,100,99,1,95.83333333,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fiber",150,41.66666667,"halogenated vinyl polymers",1.35,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,11.9364378525202,204530.77175081,276116.541863594,224983.848925891
386,"MBMS_20_07DEC23_Pst3DS_2of2_lft",0.646574156,TRUE,"poly(acrylamide/amid)s",1875,85.35533906,60.35533906,31.06601718,1.942809042,0.309207662,2991.666667,5708.333333,2975,5700,"confident","0cbf3fb26f73d85fd1d678a4aade4492",0.006846676,83,83,75,1,45.71067812,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",60.35533906,31.06601718,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,15.53300859,15249.4955244389,17384.4248978604,16774.4450768828
433,"MBMS_20_07DEC23_Pst3DS_2of2_lft",0.605129828,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",2500,120.7106781,75,33.33333333,2.25,0.463811494,1406.25,6100,1400,6075,"confident","1c282e3a65f68b33d9c597a3627ff239",0.007025064,68,65,60,1,54.16666667,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",75,33.33333333,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,16.666666665,21816.6156455658,30106.9295908808,23998.2772101224
403,"MBMS_20_07DEC23_Pst3DS_2of2_lft",0.652103615,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",1875,85.35533906,60.35533906,31.06601718,1.942809042,0.309207662,2408.333333,6391.666667,2400,6375,"confident","5bd80973de050687e00bc4d5f611e086",0.007397863,102,103,95,1,45.71067812,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",60.35533906,31.06601718,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,15.53300859,15249.4955244389,21044.3038237257,16774.4450768828
222,"MBMS_20_07DEC23_Pst3DS_2of2_lft",0.653030777,TRUE,"poly(propylene)",61875,1097.05004,420.2847075,147.2216307,2.854775521,1.54784618,5778.535354,7280.555556,5800,7075,"confident","ce50f6e46198066847def3525d475688",0.017271155,101,101,99,1,283.7531691,"212-500 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",420.2847075,147.2216307,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,73.61081535,2384819.21612286,2146337.29451057,2623301.13773515
170,"MBMS_20_07DEC23_Pst3DS_2of2_lft",0.617479384,TRUE,"poly(acrylamide/amid)s",5625,206.0660172,104.0569415,54.0569415,1.924950591,0.600731442,6308.333333,8347.222222,6275,8325,"confident","5ec431b73b0bc9f29f5702d5e4066224",0.007843071,94,95,89,1,79.0569415,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",104.0569415,54.0569415,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,27.02847075,79605.4173149244,90750.1757390138,87565.9590464168
96,"MBMS_20_07DEC23_Pst3DS_2of2_lft",0.641935641,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",1250,50,50,25,2,0.159154943,6775,8487.5,6775,8475,"confident","3f8857e035652a184d3b47d89f151207",0.006169586,82,79,70,1,37.5,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",50,25,"styrenic polymers",1.05,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,12.5,8181.23086872342,8590.29241215959,8999.35395559576
438,"MBMS_20_07DEC23_Pst3DS_2of2_lft",0.615492181,TRUE,"poly(ethylene)",16875,462.6261553,205.2775638,82.20576906,2.497118707,1.009268502,1156.481481,8601.851852,1175,8525,"confident","fefe417c165287006d593938e8366042",0.012362489,103,102,100,1,143.7416664,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",205.2775638,82.20576906,"polyethylene",0.94,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,41.10288453,363173.962790564,341383.52502313,399491.35906962
330,"MBMS_20_07DEC23_Pst3DS_2of2_lft",0.63997144,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",10000,317.8694161,152.4754878,65.58431222,2.324877439,0.804058457,4109.375,9017.1875,4100,8950,"confident","f51d435d168125e9210c8734b3a8599a",0.012064541,111,109,97,1,109.0299,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",152.4754878,65.58431222,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,32.79215611,171699.327845988,236945.072427464,188869.260630587
73,"MBMS_20_07DEC23_Pst3DS_2of2_lft",0.658797587,TRUE,"poly(acrylamide/amid)s",3125,135.3553391,80.90169944,38.6271243,2.094427191,0.466542161,7090,8995,7075,8975,"confident","798c6cdb451bebea4788e00a1bb14523",0.007844813,83,85,80,1,59.76441187,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",80.90169944,38.6271243,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,19.31356215,31601.7421728583,36025.9860770584,34761.9163901441
429,"MBMS_20_07DEC23_Pst3DS_2of2_lft",0.644758767,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",3125,135.3553391,80.90169944,38.6271243,2.094427191,0.466542161,1690,9055,1700,9025,"confident","1b23e42c089c0ebee718d86c8b34ade5",0.007524561,102,103,97,1,59.76441187,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",80.90169944,38.6271243,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,19.31356215,31601.7421728583,43610.4041985444,34761.9163901441
428,"MBMS_20_07DEC23_Pst3DS_2of2_lft",0.657616367,TRUE,"polyhaloolefins (vinylhalides)",1250,50,50,25,2,0.159154943,1700,9237.5,1700,9225,"confident","00ad5fb85086c362d463c143fa6e1bd0",0.006733277,75,78,71,1,37.5,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",50,25,"halogenated vinyl polymers",1.35,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,12.5,8181.23086872342,11044.6616727766,8999.35395559576
115,"MBMS_20_07DEC23_Pst3DS_2of2_lft",0.643794775,TRUE,"poly(acrylamide/amid)s",12500,351.6123776,166.4213562,75.11055241,2.215685425,0.787061072,6653.75,9468.75,6600,9425,"confident","42a55d344131d3bf09d57ac25d37585f",0.009803236,146,146,144,1,120.7659543,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",166.4213562,75.11055241,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,37.555276205,245798.707918499,280210.527027089,270378.578710349
7,"MBMS_20_07DEC23_Pst3DS_2of2_lft",0.635775406,TRUE,"cellulose derivatives (ether cellulose)",1875,100,75,25,3,0.424413182,7500,9750,7500,9725,"confident","6bb22c5ff9b235733e49fa78a64ce745",0.007301255,164,51,47,1,50,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fiber",75,25,"cellulose derivatives",1.5,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,7.16186271093919,36815.5389092554,55223.3083638831,40497.0928001809
311,"MBMS_20_07DEC23_Pst3DS_2of2_lft",0.65246652,TRUE,"poly(propylene)",20000,601.9633822,255.4886114,78.28137578,3.263721529,1.441784285,4285.15625,9817.96875,4275,9750,"confident","cce3572892bb27fca9f7cffdcf5fda00",0.009042569,93,92,88,1,166.8849936,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fiber",255.4886114,78.28137578,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.286474508437567,22.425618646392,1229640.97510241,1106676.87759217,1352605.07261265
162,"MBMS_20_07DEC23_Pst3DS_2of2_lft",0.639277233,TRUE,"poly(ethylene)",15625,493.1992193,240.0581317,65.08840126,3.688186021,1.238839005,6292,10555,6200,10500,"confident","974c3d4bd2ad2b3e126cf2c6435502bf",0.009336661,90,92,87,1,152.5732665,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fiber",240.0581317,65.08840126,"polyethylene",0.94,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.286474508437567,18.6461677559456,798754.856469063,750829.565080919,878630.342115969
114,"MBMS_20_07DEC23_Pst3DS_2of2_lft",0.634269533,TRUE,"polyhaloolefins (vinylhalides)",3750,156.0660172,80.90169944,46.35254916,1.745355992,0.516863141,6679.166667,10929.16667,6675,10900,"confident","ff9f5afc73744c31127d20fbed56185e",0.008416242,79,78,76,1,63.6271243,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",80.90169944,46.35254916,"halogenated vinyl polymers",1.35,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,23.17627458,45506.5087289159,61433.7867840365,50057.1596018075
225,"MBMS_20_07DEC23_Pst3DS_2of2_lft",0.654982929,TRUE,"poly(propylene)",1250,50,50,25,2,0.159154943,5800,11087.5,5800,11075,"confident","1bc71d48167000b1c7badd72d8c7354c",0.006383901,86,89,82,1,37.5,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",50,25,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,12.5,8181.23086872342,7363.10778185108,8999.35395559576
153,"MBMS_20_07DEC23_Pst3DS_2of2_lft",0.659149971,TRUE,"poly(acrylamide/amid)s",153125,2031.763185,781.6372975,195.9028829,3.989922383,2.145310744,6037.44898,12051.32653,5800,11850,"confident","ce7dfdf9721d555f17ea219d7f945e33",0.016513496,77,77,69,1,488.7700902,"212-500 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fiber",781.6372975,195.9028829,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,56.1211820802798,23560082.6731619,26858494.2474046,25916090.9404781
355,"MBMS_20_07DEC23_Pst3DS_2of2_lft",0.649134973,TRUE,"poly(acrylamide/amid)s",5625,216.2570385,104.0569415,54.0569415,1.924950591,0.661619218,3797.222222,12877.77778,3775,12850,"confident","ce7dfdf9721d555f17ea219d7f945e33",0.007378464,86,86,84,1,79.0569415,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",104.0569415,54.0569415,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,27.02847075,79605.4173149244,90750.1757390138,87565.9590464168
2,"MBMS_20_07DEC23_Pst3DS_2of2_lft",0.628315456,TRUE,"poly(propylene)",1250,50,50,25,2,0.159154943,7500,13412.5,7500,13400,"confident","e72dacd1aade1ab4a96bb7327ea38344",0.006759416,182,67,70,1,37.5,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",50,25,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,12.5,8181.23086872342,7363.10778185108,8999.35395559576
447,"MBMS_20_07DEC23_Pst3DS_2of2_rt",0.628278993,TRUE,"poly(propylene)",3125,135.3553391,80.90169944,38.6271243,2.094427191,0.466542161,760,2755,750,2725,"confident","59990e735e7b241c29490046d8f293c3",0.007239354,117,117,117,1,59.76441187,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",80.90169944,38.6271243,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,19.31356215,31601.7421728583,28441.5679555724,34761.9163901441
146,"MBMS_20_07DEC23_Pst3DS_2of2_rt",0.635269669,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",3750,150,80.90169944,46.35254916,1.745355992,0.477464829,3412.5,3100,3400,3075,"confident","9b96daa472d16f78fbf637c342c5ba65",0.007739785,54,54,64,1,63.6271243,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",80.90169944,46.35254916,"styrenic polymers",1.05,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,23.17627458,45506.5087289159,47781.8341653617,50057.1596018075
151,"MBMS_20_07DEC23_Pst3DS_2of2_rt",0.61859608,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",8750,297.4873734,136.8033989,63.96039917,2.138876565,0.8048578,3294.642857,3355.357143,3275,3300,"confident","e4202f1b46a7bed0de0b646d360a5ade",0.011113064,85,86,91,1,100.381899,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",136.8033989,63.96039917,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,31.980199585,146516.941802726,202193.379687762,161168.635982999
132,"MBMS_20_07DEC23_Pst3DS_2of2_rt",0.647719119,TRUE,"poly(ethylene)",43125,778.1195397,341.227766,126.3818607,2.699974221,1.117258507,3443.478261,3620.289855,3400,3475,"confident","974c3d4bd2ad2b3e126cf2c6435502bf",0.014799682,145,148,153,1,233.8048134,"212-500 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",341.227766,126.3818607,"polyethylene",0.94,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,63.19093035,1426863.66806302,1341251.84797924,1569550.03486933
202,"MBMS_20_07DEC23_Pst3DS_2of2_rt",0.649134598,TRUE,"polyurethanes (isocyanates)",8750,339.8810395,170.7737974,51.23736858,3.332993128,1.050596522,2855.357143,3710.714286,2900,3675,"confident","967b8857b16c7c6329490b839c5edca5",0.008082149,110,109,107,1,111.005583,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fiber",170.7737974,51.23736858,"polyurethane",1.2,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,14.67819997759,352115.182873328,422538.219447994,387326.701160661
190,"MBMS_20_07DEC23_Pst3DS_2of2_rt",0.621486199,TRUE,"poly(propylene)",1875,116.2570385,80.90169944,23.17627458,3.490711985,0.573624081,2991.666667,3900,2975,3875,"confident","253b36c752b82c709f6a4c8d38b33bf4",0.006213492,108,108,108,1,52.03898701,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fiber",80.90169944,23.17627458,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.286474508437567,6.63941186771959,34129.8815466869,30716.8933920182,37542.8697013556
253,"MBMS_20_07DEC23_Pst3DS_2of2_rt",0.65770334,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",3750,170.7106781,104.0569415,36.037961,2.887425887,0.618415325,2487.5,4162.5,2475,4125,"confident","1b23e42c089c0ebee718d86c8b34ade5",0.007433511,156,156,158,1,70.04745125,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",104.0569415,36.037961,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,18.0189805,35380.1854732997,48824.6559531536,38918.2040206297
409,"MBMS_20_07DEC23_Pst3DS_2of2_rt",0.623984516,TRUE,"poly(acrylamide/amid)s",62500,1202.340032,494.7073557,126.337317,3.915765885,1.840622528,955,4442.25,775,4250,"confident","42a55d344131d3bf09d57ac25d37585f",0.018837761,128,129,134,1,310.5223363,"212-500 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fiber",494.7073557,126.337317,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,36.1924207848961,6201568.54818788,7069788.14493419,6821725.40300667
356,"MBMS_20_07DEC23_Pst3DS_2of2_rt",0.653766226,TRUE,"poly(acrylamide/amid)s",125625,1825.223317,698.1456009,179.9409748,3.879858946,2.11030913,1288.681592,4802.736318,1375,4425,"confident","37e7b99cbb7e394dd7a06a465b34c761",0.021468415,109,110,112,1,439.0432879,"212-500 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fiber",698.1456009,179.9409748,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,51.5485023036067,17753992.2073683,20239551.1163999,19529391.4281052
78,"MBMS_20_07DEC23_Pst3DS_2of2_rt",0.612682341,TRUE,"poly(acrylamide/amid)s",1250,50,50,25,2,0.159154943,4175,4962.5,4175,4950,"confident","ce7dfdf9721d555f17ea219d7f945e33",0.007784436,105,105,93,1,37.5,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",50,25,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,12.5,8181.23086872342,9326.6031903447,8999.35395559576
394,"MBMS_20_07DEC23_Pst3DS_2of2_rt",0.641299076,TRUE,"poly(propylene)",54375,1045.061908,431.9705149,125.876647,3.431697025,1.598361105,1014.367816,5141.37931,1000,5000,"confident","e58b30f5cf6c4238c187f7fd5f8c5f2f",0.014365584,104,105,109,1,278.9235809,"212-500 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fiber",431.9705149,125.876647,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.286474508437567,36.0604505730942,5375691.25248488,4838122.12723639,5913260.37773336
522,"MBMS_20_07DEC23_Pst3DS_2of2_rt",0.623127979,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",19375,463.9098974,201.7766953,96.0219909,2.101359214,0.883925578,212.9032258,5362.096774,200,5275,"confident","3f8857e035652a184d3b47d89f151207",0.016000554,108,106,107,1,148.8993431,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",201.7766953,96.0219909,"styrenic polymers",1.05,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,48.01099545,487058.40713517,511411.327491928,535764.247848687
393,"MBMS_20_07DEC23_Pst3DS_2of2_rt",0.651002228,TRUE,"poly(ethylene)",6875,256.0660172,136.8033989,50.25459935,2.722206537,0.758964262,1177.272727,5368.181818,1150,5325,"confident","686c0aee4f2abda7eb149813d50f8bd2",0.011469932,99,101,100,1,93.52899911,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",136.8033989,50.25459935,"polyethylene",0.94,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,25.127299675,90451.7855083762,85024.6783778736,99496.9640592138
317,"MBMS_20_07DEC23_Pst3DS_2of2_rt",0.609343359,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",35625,683.2356349,286.0076627,124.5595998,2.296151106,1.042740596,1720.614035,5477.192982,1675,5375,"confident","1b23e42c089c0ebee718d86c8b34ade5",0.015144315,101,103,102,1,205.2836312,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",286.0076627,124.5595998,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,62.2797999,1161717.96106683,1603170.78627223,1277889.75717352
308,"MBMS_20_07DEC23_Pst3DS_2of2_rt",0.626192632,TRUE,"poly(acrylamide/amid)s",58750,1137.890698,438.8236339,133.8806652,3.277722242,1.753813301,1748.404255,5869.680851,1650,5625,"confident","42a55d344131d3bf09d57ac25d37585f",0.013350619,129,128,133,1,286.3521495,"212-500 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fiber",438.8236339,133.8806652,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,38.3533977524645,6177540.67931058,7042396.37441406,6795294.74724163
70,"MBMS_20_07DEC23_Pst3DS_2of2_rt",0.653277072,TRUE,"poly(propylene)",28125,632.4848045,286.0076627,98.33652613,2.908458067,1.131873252,4223.888889,6043.888889,4200,5900,"confident","95d922e258e68158e16ad7c14c69917d",0.011990385,86,86,88,1,192.1720944,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",286.0076627,98.33652613,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,49.168263065,724062.440697353,651656.196627617,796468.684767088
503,"MBMS_20_07DEC23_Pst3DS_2of2_rt",0.65805302,TRUE,"poly(propylene)",127500,2121.939379,859.4159634,148.3565647,5.792908221,2.810256082,194.1176471,6861.519608,275,6400,"confident","ce50f6e46198066847def3525d475688",0.019543057,124,124,122,1,503.8862641,">500 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fiber",859.4159634,148.3565647,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.286474508437567,42.5003739459187,14856169.1115043,13370552.2003539,16341786.0226547
82,"MBMS_20_07DEC23_Pst3DS_2of2_rt",0.646334065,TRUE,"polymethacrylates",4375,170.7106781,95.71067812,45.71067812,2.093836321,0.530070278,4100,6900,4075,6875,"confident","cec1e37205c3a4a00dba75135f1fe91e",0.008388314,106,108,107,1,70.71067812,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",95.71067812,45.71067812,"acrylic polymers",1.18,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,22.85533906,52355.7455234641,61779.7797176876,57591.3200758105
346,"MBMS_20_07DEC23_Pst3DS_2of2_rt",0.634666527,TRUE,"polymethacrylates",3750,166.2570385,95.71067812,39.18058124,2.442809042,0.586568786,1554.166667,7250,1550,7225,"confident","3b5772a7bd25746414ac4fbb296ed6f1",0.007381857,180,183,192,1,67.44562968,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",95.71067812,39.18058124,"acrylic polymers",1.18,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,19.59029062,38465.4456794883,45389.2259017962,42311.9902474372
91,"MBMS_20_07DEC23_Pst3DS_2of2_rt",0.65808481,TRUE,"poly(propylene)",1250,50,50,25,2,0.159154943,3887.5,7400,3875,7400,"confident","a69f39ed8f44d6d4ce1145f1b62de5ab",0.00703232,164,165,170,1,37.5,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fragment",50,25,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,12.5,8181.23086872342,7363.10778185108,8999.35395559576
293,"MBMS_20_07DEC23_Pst3DS_2of2_rt",0.600606046,TRUE,"polyhaloolefins (vinylhalides)",25625,730.5883753,345.1562119,74.24174654,4.649085291,1.657569616,1881.097561,7865.853659,1775,7750,"confident","8e8af4676fc44506915ffda6cacd033a",0.010618856,163,164,156,1,209.6989792,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fiber",345.1562119,74.24174654,"halogenated vinyl polymers",1.35,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,21.268367845593,1494176.61664502,2017138.43247078,1643594.27830952
120,"MBMS_20_07DEC23_Pst3DS_2of2_rt",0.626705814,TRUE,"poly(acrylamide/amid)s",24375,620.5503586,282.3907535,86.31656559,3.271570776,1.257186108,3501.282051,8237.820513,3400,8150,"confident","ce7dfdf9721d555f17ea219d7f945e33",0.009932922,83,83,83,1,184.3536596,"<212 µm",20,1,"SLR20231220SD","river water","plastic","sample","San Lorenzo","subsurface","20231220",2023-12-20,"fiber",282.3907535,86.31656559,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,24.7274956974143,1652451.25683801,1883794.43279533,1817696.38252181
